6986,29,1,4,2,10/29/2009 0:00
6987,29,1,4,5,12/8/2009 0:00
6988,29,1,4,6,12/23/2009 0:00
6989,29,1,6,1,11/13/2009 0:00
6990,29,1,6,2,11/13/2009 0:00
6991,29,1,6,5,1/5/2010 0:00
6992,29,1,6,6,1/5/2010 0:00
6993,29,2,5,1,10/29/2009 0:00
6994,29,2,5,2,11/28/2009 0:00
6995,29,2,5,5,12/10/2009 0:00
6996,29,2,5,6,1/9/2010 0:00
6997,29,2,17,1,11/13/2009 0:00
6998,29,2,17,2,4/19/2010 0:00
6999,29,2,17,5,1/5/2010 0:00
7000,29,2,17,6,4/19/2010 0:00
7001,29,2,16,1,4/19/2010 0:00
7002,29,2,16,2,4/19/2010 0:00
7003,29,2,16,5,4/19/2010 0:00
7004,29,2,16,6,4/19/2010 0:00
7005,29,2,1,1,4/19/2010 0:00
7006,29,2,1,2,5/19/2010 0:00
7007,29,2,1,5,4/19/2010 0:00
7008,29,2,1,6,5/19/2010 0:00
7009,29,2,7,1,5/27/2009 0:00
7010,29,2,7,2,6/28/2010 0:00
7011,29,2,7,5,5/20/2010 0:00
7012,29,2,7,6,6/20/2010 0:00
7013,29,2,3,1,6/29/2010 0:00
7014,29,2,3,2,7/5/2010 0:00
7015,29,2,3,5,6/21/2010 0:00
7016,29,2,3,6,6/28/2010 0:00
7017,29,2,4,1,8/3/2010 0:00
7018,29,2,4,2,8/9/2010 0:00
7019,29,2,4,5,7/28/2010 0:00
7020,29,2,4,6,8/3/2010 0:00
7021,29,2,12,1,9/5/2010 0:00
7022,29,2,12,2,9/5/2010 0:00
7023,29,2,12,5,9/5/2010 0:00
7024,29,2,12,6,9/5/2010 0:00
7025,29,3,11,1,8/9/2010 0:00
7026,29,3,11,2,10/8/2010 0:00
7027,29,3,11,5,8/3/2010 0:00
7028,29,3,11,6,10/3/2010 0:00
7029,29,3,17,1,9/5/2010 0:00
7030,29,3,17,2,1/26/2011 0:00
7031,29,3,17,5,9/5/2010 0:00
7032,29,3,17,6,1/20/2011 0:00
7033,29,3,15,1,1/26/2011 0:00
7034,29,3,15,2,1/26/2011 0:00
7035,29,3,15,5,1/20/2011 0:00
7036,29,3,15,6,1/20/2011 0:00
7037,29,3,1,1,1/26/2011 0:00
7038,29,3,1,2,2/25/2011 0:00
7039,29,3,1,5,1/20/2011 0:00
7040,29,3,1,6,2/20/2011 0:00
7041,29,3,7,1,3/7/2011 0:00
7042,29,3,7,2,4/6/2011 0:00
7043,29,3,7,5,2/20/2011 0:00
7044,29,3,7,6,3/22/2011 0:00
7045,29,3,10,1,4/14/2011 0:00
7046,29,3,10,2,5/11/2011 0:00
7047,29,3,10,5,3/22/2011 0:00
7048,29,3,10,6,4/19/2011 0:00
7049,29,3,2,1,5/4/2011 0:00
7050,29,3,2,2,5/11/2011 0:00
7051,29,3,2,5,4/12/2011 0:00
7052,29,3,2,6,4/19/2011 0:00
7053,29,3,4,1,5/25/2011 0:00
7054,29,3,4,2,6/1/2011 0:00
7055,29,3,4,5,4/30/2011 0:00
7056,29,3,4,6,5/7/2011 0:00
7057,29,3,9,1,7/1/2011 0:00
7058,29,3,9,2,7/1/2011 0:00
7059,29,3,9,5,6/7/2011 0:00
7060,29,3,9,6,6/7/2011 0:00
7061,29,4,8,1,6/1/2011 0:00
7062,29,4,8,2,7/31/2011 0:00
7063,29,4,8,5,5/7/2011 0:00
7064,29,4,8,6,7/7/2011 0:00
7065,29,4,17,1,7/1/2011 0:00
7066,29,4,17,2,9/1/2011 0:00
7067,29,4,17,5,6/7/2011 0:00
7068,29,4,17,6,8/9/2011 0:00
7069,29,4,13,1,9/1/2011 0:00
7070,29,4,13,2,9/1/2011 0:00
7071,29,4,13,5,8/9/2011 0:00
7072,29,4,13,6,8/9/2011 0:00
7073,29,4,1,1,9/1/2011 0:00
7074,29,4,1,2,10/3/2011 0:00
7075,29,4,1,5,8/9/2011 0:00
7076,29,4,1,6,9/9/2011 0:00
7077,29,4,7,1,10/11/2011 0:00
7078,29,4,7,2,11/10/2011 0:00
7079,29,4,7,5,9/10/2011 0:00
7080,29,4,7,6,10/10/2011 0:00
7081,29,4,10,1,11/18/2011 0:00
7082,29,4,10,2,12/15/2011 0:00
7083,29,4,10,5,10/18/2011 0:00
7084,29,4,10,6,11/16/2011 0:00
7085,29,4,2,1,12/15/2011 0:00
7086,29,4,2,2,12/22/2011 0:00
7087,29,4,2,5,11/16/2011 0:00
7088,29,4,2,6,11/23/2011 0:00
7089,29,4,4,1,12/23/2011 0:00
7090,29,4,4,2,12/29/2011 0:00
7091,29,4,4,5,11/24/2011 0:00
7092,29,4,4,6,12/29/2011 0:00
7093,22,1,17,1,2/1/2008 0:00
7094,22,1,17,2,3/1/2008 0:00
7095,22,1,17,3,2/1/2008 0:00
7096,22,1,17,4,4/30/2008 0:00
7097,22,1,14,1,3/1/2008 0:00
7098,22,1,14,2,3/1/2008 0:00
7099,22,1,14,3,5/1/2008 0:00
7100,22,1,14,4,5/1/2008 0:00
7101,22,1,1,1,3/1/2008 0:00
7102,22,1,1,2,3/15/2008 0:00
7103,22,1,1,3,5/1/2008 0:00
7104,22,1,1,4,5/14/2008 0:00
7105,22,1,7,1,3/29/2008 0:00
7106,22,1,7,2,5/18/2008 0:00
7107,22,1,7,3,6/16/2008 0:00
7108,22,1,7,4,5/18/2009 0:00
7109,22,1,3,1,5/18/2008 0:00
7110,22,1,3,2,5/25/2008 0:00
7111,22,1,3,3,5/18/2009 0:00
7112,22,1,3,4,5/26/2009 0:00
7113,22,1,4,1,5/25/2008 0:00
7114,22,1,4,2,6/1/2008 0:00
7115,22,1,4,3,5/28/2009 0:00
7116,22,1,4,4,6/4/2009 0:00
7117,22,1,6,1,7/1/2008 0:00
7118,22,1,6,2,7/1/2008 0:00
7119,22,1,6,3,7/16/2009 0:00
7120,22,1,6,4,7/16/2009 0:00
7121,22,2,5,1,6/1/2008 0:00
7122,22,2,5,2,7/1/2008 0:00
7123,22,2,5,3,6/4/2009 8:00
7124,22,2,5,4,7/25/2009 17:00
7125,22,2,17,1,7/1/2008 0:00
7126,22,2,17,2,7/1/2009 0:00
7127,22,2,17,3,6/4/2009 0:00
7128,22,2,17,6,12/4/2009 0:00
7129,22,2,16,1,7/1/2009 0:00
7130,22,2,16,2,7/1/2009 0:00
7131,22,2,16,5,12/4/2009 0:00
7132,22,2,16,6,12/25/2009 17:00
7133,22,2,1,1,7/1/2009 0:00
7134,22,2,1,2,7/15/2009 0:00
7135,22,2,1,5,12/28/2009 8:00
7136,22,2,1,6,1/18/2010 0:00
7137,22,2,7,1,7/30/2009 0:00
7138,22,2,7,2,9/17/2009 0:00
7139,22,2,7,5,1/18/2010 0:00
7140,22,2,7,6,2/12/2010 0:00
7141,22,2,3,1,9/17/2009 0:00
7142,22,2,3,2,9/24/2009 0:00
7143,22,2,3,5,2/12/2010 0:00
7144,22,2,3,6,2/23/2010 0:00
7145,22,2,4,1,9/24/2009 0:00
7146,22,2,4,2,10/1/2009 0:00
7147,22,2,4,5,2/24/2010 0:00
7148,22,2,4,6,2/28/2010 0:00
7149,22,2,12,1,11/1/2009 0:00
7150,22,2,12,2,11/1/2009 0:00
7151,22,2,12,5,4/11/2010 17:00
7152,22,2,12,6,4/11/2010 17:00
7153,22,3,11,1,10/1/2009 0:00
7154,22,3,11,2,11/30/2009 0:00
7155,22,3,11,5,2/28/2010 0:00
7156,22,3,11,6,4/30/2010 0:00
7157,22,3,17,1,11/1/2009 0:00
7158,22,3,17,2,6/1/2010 0:00
7159,22,3,17,5,4/11/2010 17:00
7160,22,3,17,6,8/6/2010 0:00
7161,22,3,15,1,6/1/2010 0:00
7162,22,3,15,2,6/1/2010 0:00
7163,22,3,15,5,8/6/2010 0:00
7164,22,3,15,6,8/19/2010 0:00
7165,22,3,1,1,6/1/2010 0:00
7166,22,3,1,2,6/15/2010 0:00
7167,22,3,1,5,8/20/2010 0:00
7168,22,3,1,6,9/10/2010 0:00
7169,22,3,7,1,6/30/2010 0:00
7170,22,3,7,2,8/18/2010 0:00
7171,22,3,7,5,9/10/2010 0:00
7172,22,3,7,6,10/8/2010 0:00
7173,22,3,10,1,6/30/2010 0:00
7174,22,3,10,2,8/25/2010 0:00
7175,22,3,10,5,10/8/2010 0:00
7176,22,3,10,6,11/7/2010 0:00
7177,22,3,2,1,8/18/2010 0:00
7178,22,3,2,2,8/25/2010 0:00
7179,22,3,2,5,11/15/2010 0:00
7180,22,3,2,6,11/28/2010 0:00
7181,22,3,4,1,8/25/2010 0:00
7182,22,3,4,2,9/1/2010 0:00
7183,22,3,4,5,11/30/2010 0:00
7184,22,3,4,6,12/5/2010 0:00
7185,22,3,9,1,9/1/2010 0:00
7186,22,3,9,2,9/1/2010 0:00
7187,22,3,9,5,1/13/2011 17:00
7188,22,3,9,6,1/13/2011 17:00
7189,22,4,8,1,9/1/2010 0:00
7190,22,4,8,2,10/31/2010 0:00
7191,22,4,8,5,12/5/2010 0:00
7192,22,4,8,6,2/3/2011 0:00
7193,22,4,17,1,9/1/2010 0:00
7194,22,4,17,2,2/1/2011 0:00
7195,22,4,17,5,1/13/2011 17:00
7196,22,4,17,6,3/1/2011 0:00
7197,22,4,13,1,2/1/2011 0:00
7198,22,4,13,2,2/1/2011 0:00
7199,22,4,13,5,3/1/2011 0:00
7200,22,4,13,6,3/5/2011 0:00
7201,22,4,1,1,2/1/2011 0:00
7202,22,4,1,2,2/15/2011 0:00
7203,22,4,1,5,3/5/2011 0:00
7204,22,4,1,6,3/25/2011 0:00
7205,22,4,7,1,3/1/2011 0:00
7206,22,4,7,2,5/1/2011 0:00
7207,22,4,7,5,3/25/2011 0:00
7208,22,4,7,6,4/20/2011 0:00
7209,22,4,10,1,3/1/2011 0:00
7210,22,4,10,2,5/15/2011 0:00
7211,22,4,10,5,4/24/2011 0:00
7212,22,4,10,6,5/20/2011 0:00
7213,22,4,2,1,5/1/2011 0:00
7214,22,4,2,2,5/15/2011 0:00
7215,22,4,2,5,5/21/2011 0:00
7216,22,4,2,6,6/1/2011 0:00
7217,22,4,4,1,5/15/2011 0:00
7218,22,4,4,2,6/1/2011 0:00
